Id,PostTypeId,AcceptedAnswerId,CreationDate,Score,ViewCount,OwnerUserId,LastEditorUserId,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ParentId,OwnerDisplayName
7266,1,,2016-03-09T01:52:02.937,2,93,975,975,2016-03-09T02:24:03.460,2016-03-16T16:45:46.570,Georeferenced data on animal sightings,"geospatial,geocoding,biology",3,0,,,
7267,2,,2016-03-09T02:25:52.603,0,,975,,,2016-03-09T02:25:52.603,,,,0,,7266,
7268,1,7274,2016-03-09T02:33:45.170,2,49,9905,5601,2016-03-09T20:06:53.930,2016-03-09T20:06:53.930,Inquiry about number of adults in MIMIC-III v1.3,"mimic-iii",1,0,,,
7269,2,,2016-03-09T03:27:41.540,4,,90,90,2016-03-09T04:31:59.727,2016-03-09T04:31:59.727,,,,3,,7266,
7270,1,7271,2016-03-09T10:26:03.763,6,362,8720,8720,2016-04-22T15:41:52.223,2016-04-22T15:41:52.223,Data with trips,"data-request",2,0,1,,
7271,2,,2016-03-09T10:53:30.137,8,,1834,1834,2016-03-10T18:17:54.367,2016-03-10T18:17:54.367,,,,4,,7270,
7272,1,,2016-03-09T11:36:07.993,2,15,10521,-1,2017-04-13T12:44:19.273,2016-03-09T11:36:07.993,Pension liabilities data sample,"data-request",0,0,,,
7273,1,,2016-03-09T13:33:46.030,1,28,10523,,,2016-03-09T13:33:46.030,Music Artists On Tracks,"music",0,1,1,,
7274,2,,2016-03-09T16:54:20.170,2,,5601,5601,2016-03-09T17:44:37.917,2016-03-09T17:44:37.917,,,,0,,7268,
7275,2,,2016-03-09T19:31:20.517,5,,8975,,,2016-03-09T19:31:20.517,,,,1,,7261,
7276,1,7285,2016-03-09T20:25:24.967,3,61,9905,,,2016-03-10T17:29:46.400,Relation of MIMIC-II v2.6 and MIMIC-III v1.3 patients records,"mimic-iii",1,0,,,
7277,1,7298,2016-03-09T20:45:41.100,5,71,10526,,,2016-03-11T19:40:24.447,Need help decoding OSHA datasets numeric codes,"labor",2,3,,,
7278,1,,2016-03-09T20:52:08.393,3,51,10527,5763,2016-06-04T00:17:07.003,2016-06-04T00:17:07.003,Can we use the DDL as a data repository for reference in publications with DOI?,"usaidopen,doi",1,3,,,
7279,2,,2016-03-09T22:37:29.033,2,,2976,,,2016-03-09T22:37:29.033,,,,1,,7277,
7280,2,,2016-03-10T04:32:54.423,4,,1652,-1,2017-05-23T12:37:19.983,2017-03-09T22:13:25.240,,,,0,,7250,
7282,1,,2016-03-10T14:30:46.607,1,17,6701,6701,2016-03-10T14:40:23.360,2016-03-10T14:40:23.360,Online financial help (donation) dataset,"data-request",0,0,,,
7283,2,,2016-03-10T15:14:46.223,-2,,10417,,,2016-03-10T15:14:46.223,,,,0,,5120,
7284,1,,2016-03-10T16:17:05.830,2,19,10536,,,2016-03-10T16:17:05.830,VETS-4212 Dataset,"api,labor",0,0,,,
7285,2,,2016-03-10T17:29:46.400,2,,5601,,,2016-03-10T17:29:46.400,,,,0,,7276,
7286,2,,2016-03-10T18:35:33.553,0,,6543,,,2016-03-10T18:35:33.553,,,,0,,6680,
7287,2,,2016-03-10T18:43:50.343,-1,,6084,,,2016-03-10T18:43:50.343,,,,0,,7264,
7288,2,,2016-03-10T18:56:41.270,7,,1511,-1,2017-04-13T12:57:29.653,2016-03-10T18:56:41.270,,,,1,,7270,
7289,2,,2016-03-10T19:34:42.370,3,,10540,,,2016-03-10T19:34:42.370,,,,0,,6952,
7290,2,,2016-03-10T22:04:43.530,2,,8555,,,2016-03-10T22:04:43.530,,,,0,,7252,
7291,1,,2016-03-10T23:54:55.363,5,50,1652,1511,2016-07-30T07:26:12.353,2016-07-30T07:26:21.260,Vaccination success rates,"data-request,healthcare,global",1,0,,,
7292,1,,2016-03-11T06:19:18.090,7,186,1652,,,2016-04-21T15:09:08.007,Most common words in English,"data-request,nlp,english",4,2,2,,
7293,1,,2016-03-11T16:01:03.507,3,86,2686,2686,2016-03-11T16:08:10.713,2016-03-23T16:54:24.683,Campground data or maps,"data-request,geospatial,maps",3,5,3,,
7294,2,,2016-03-11T17:56:55.377,1,,18,-1,2017-04-13T12:57:29.950,2016-03-11T17:56:55.377,,,,0,,6952,
7296,2,,2016-03-11T18:12:33.340,6,,18,,,2016-03-11T18:12:33.340,,,,0,,7292,
7297,2,,2016-03-11T18:31:01.180,0,,10553,,,2016-03-11T18:31:01.180,,,,0,,963,
7298,2,,2016-03-11T19:40:24.447,4,,3679,,,2016-03-11T19:40:24.447,,,,1,,7277,
7299,1,,2016-03-12T01:29:43.653,1,91,975,975,2016-04-29T09:37:46.720,2016-04-29T09:37:46.720,Leaked Daesh (ISIS) Documents,"leak,terrorism",0,2,,,
7300,1,7301,2016-03-12T20:51:22.640,2,35,,,,2016-03-13T01:07:09.033,Data on (non-sexual) child abuse,"data-request",1,0,1,,user10560
7301,2,,2016-03-13T01:07:09.033,4,,90,,,2016-03-13T01:07:09.033,,,,0,,7300,
7302,1,,2016-03-13T02:51:45.623,1,36,10060,10060,2016-03-13T06:27:26.820,2016-03-13T06:27:26.820,Detailed data about Medicare Enrollment?,"data.gov",0,0,,,
7303,1,,2016-03-13T05:44:52.980,3,242,975,90,2017-01-10T01:01:30.260,2017-01-11T00:39:55.137,Collection of large geospatial datasets,"data-request,geospatial",8,3,4,,
7304,2,,2016-03-13T05:51:54.923,1,,975,,,2016-03-13T05:51:54.923,,,,0,,7303,
7305,2,,2016-03-13T05:55:04.183,1,,975,,,2016-03-13T05:55:04.183,,,,0,,7303,
7306,2,,2016-03-13T06:05:08.037,0,,975,,,2016-03-13T06:05:08.037,,,,0,,7303,
7307,1,7366,2016-03-13T10:58:50.543,2,121,10477,462,2016-03-20T19:54:45.897,2016-03-20T19:54:45.897,"Wikidata SPARQL, why an intermediate item is needed in this sample query?","wikidata,sparql",1,2,1,,
7308,1,,2016-03-13T14:00:27.933,3,69,10570,,,2016-03-13T17:13:10.047,.How can I get the list of drugs that interact with a particular drug in openFDA,"openfda,api",0,0,1,,
7309,2,,2016-03-13T16:50:41.267,1,,2686,,,2016-03-13T16:50:41.267,,,,0,,7303,
7311,2,,2016-03-14T02:56:13.027,2,,90,,,2016-03-14T02:56:13.027,,,,0,,7303,
7312,2,,2016-03-14T03:00:17.523,1,,90,,,2016-03-14T03:00:17.523,,,,0,,7303,
7313,2,,2016-03-14T04:00:33.553,0,,10578,,,2016-03-14T04:00:33.553,,,,0,,4790,
7314,2,,2016-03-14T04:17:10.070,2,,754,,,2016-03-14T04:17:10.070,,,,0,,5279,
7315,2,,2016-03-14T15:11:20.543,2,,6788,,,2016-03-14T15:11:20.543,,,,0,,7303,
7316,2,,2016-03-14T15:30:55.313,0,,6788,,,2016-03-14T15:30:55.313,,,,0,,7232,
7317,2,,2016-03-14T17:02:50.117,1,,6825,,,2016-03-14T17:02:50.117,,,,0,,7192,
7319,2,,2016-03-14T19:57:53.850,4,,1511,1511,2016-06-19T17:09:51.583,2016-06-19T17:09:51.583,,,,0,,5813,
7321,1,,2016-03-14T19:35:01.743,1,68,10587,1511,2016-03-21T22:18:18.987,2016-03-23T17:17:04.280,Survey raw data,"data-request,survey",1,3,,,Mercury
7322,2,,2016-03-15T05:53:32.823,3,,10591,,,2016-03-15T05:53:32.823,,,,4,,7104,
7323,1,,2016-03-15T09:48:07.377,3,73,10594,1511,2016-08-21T06:33:08.880,2016-08-29T05:30:38.057,Where can I get the wind data for Nepal?,"data-request,weather,energy",2,3,1,,
7324,1,7328,2016-03-15T12:28:21.793,1,37,10596,6083,2016-03-16T14:44:44.423,2016-03-16T14:44:44.423,Bibliometric data to rank research institutions,"data-request,research,bibliometrics",1,1,,,
7326,2,,2016-03-15T15:31:28.063,2,,9811,,,2016-03-15T15:31:28.063,,,,0,,1951,
7327,1,,2016-03-15T15:32:12.130,1,20,10599,-1,2016-03-15T22:38:37.943,2016-03-15T22:38:37.943,Is data becoming more or less concentrated globally?,"trends",0,0,,,
7328,2,,2016-03-15T16:55:37.473,1,,177,,,2016-03-15T16:55:37.473,,,,0,,7324,
7329,1,,2016-03-15T17:49:14.660,3,121,10255,,,2016-03-16T23:01:11.650,Some random person name and details generator?,"data-request",3,0,1,,
7330,1,,2016-03-15T18:27:48.297,1,22,1652,,,2016-03-15T18:27:48.297,Impact the boiling time on nutritional content,"data-request,healthcare,food",0,0,,,
7331,1,,2016-03-15T22:33:01.900,3,30,10605,244,2016-03-27T04:43:11.733,2016-03-27T04:43:11.733,"what was the weather in red rock, nv March 14, 2016","weather",1,2,,,
7332,2,,2016-03-15T22:34:04.787,0,,8582,,,2016-03-15T22:34:04.787,,,,1,,7263,
7333,1,7345,2016-03-16T03:42:01.067,4,86,10607,,,2016-03-17T15:29:51.737,Where can I get the coordinates datasets of water bodies of a country?,"data-request,maps",3,0,,,
7334,2,,2016-03-16T06:34:22.627,3,,9213,,,2016-03-16T06:34:22.627,,,,0,,7333,
7335,2,,2016-03-16T07:30:55.393,2,,9213,,,2016-03-16T07:30:55.393,,,,0,,7329,
7336,2,,2016-03-16T09:37:58.820,6,,10611,244,2016-03-16T14:47:01.370,2016-03-16T14:47:01.370,,,,6,,7329,
7337,1,,2016-03-15T23:31:35.117,0,97,,1511,2016-07-29T16:58:19.987,2016-07-29T16:58:19.987,Download customer purchased data,"data-request,shopping",1,0,,,T.Su
7338,2,,2016-03-16T01:23:50.813,2,,,,,2016-03-16T01:23:50.813,,,,0,,7337,K3---rnc
7339,5,,2016-03-16T15:14:12.390,0,,6083,6083,2016-03-17T06:05:41.890,2016-03-17T06:05:41.890,,,,0,,,
7340,4,,2016-03-16T15:14:12.390,0,,6083,244,2016-03-17T06:05:57.250,2016-03-17T06:05:57.250,,,,0,,,
7342,2,,2016-03-16T16:45:46.570,1,,10618,,,2016-03-16T16:45:46.570,,,,0,,7266,
7343,1,7351,2016-03-16T20:10:49.433,0,48,10621,,,2016-03-17T15:30:09.533,Combining (aggregating) county data,"data-portal,state,county",1,3,,,
7345,2,,2016-03-16T21:11:59.513,5,,6788,-1,2017-04-13T12:33:47.137,2016-03-16T21:11:59.513,,,,1,,7333,
7346,2,,2016-03-16T22:18:10.113,1,,10618,,,2016-03-16T22:18:10.113,,,,0,,4744,
7347,2,,2016-03-16T23:01:11.650,2,,10625,,,2016-03-16T23:01:11.650,,,,1,,7329,
7348,1,,2016-03-16T23:54:37.830,1,28,1652,,,2016-03-16T23:54:37.830,Risk factors per disease,"data-request,healthcare",0,0,,,
7349,1,,2016-03-17T10:40:54.517,2,14,1930,,,2016-03-17T10:40:54.517,MODBUS device register definitions,"industry",0,0,,,
7350,2,,2016-03-17T15:29:51.737,2,,2686,-1,2017-04-13T12:33:47.137,2016-03-17T15:29:51.737,,,,0,,7333,
7351,2,,2016-03-17T15:30:09.533,2,,90,,,2016-03-17T15:30:09.533,,,,0,,7343,
7352,1,,2016-03-17T23:59:02.120,1,33,1652,,,2016-03-17T23:59:02.120,Dataset of accidents and incidents involving drones,"data-request",0,2,,,
7353,1,,2016-03-18T04:57:22.603,2,48,10637,1652,2016-03-18T15:17:31.950,2016-03-18T17:10:55.667,How to retrieve discharge summaries?,"mimic-iii",1,0,,,
7354,2,,2016-03-18T10:11:24.070,3,,10639,1511,2016-03-18T18:36:46.497,2016-03-18T18:36:46.497,,,,2,,1670,
7355,1,7356,2016-03-18T13:10:53.133,2,43,10642,1511,2016-03-18T19:49:22.487,2016-03-18T19:49:22.487,Is there a dataset with the MGRS 100Km square id for every such square on world map?,"data-request,geospatial,maps",1,0,,,
7356,2,,2016-03-18T15:44:11.957,4,,639,,,2016-03-18T15:44:11.957,,,,0,,7355,
7357,2,,2016-03-18T17:10:55.667,2,,1652,,,2016-03-18T17:10:55.667,,,,0,,7353,
7358,2,,2016-03-18T22:52:24.963,2,,10643,,,2016-03-18T22:52:24.963,,,,0,,1737,
7359,2,,2016-03-18T23:21:16.243,2,,10643,,,2016-03-18T23:21:16.243,,,,0,,3780,
7360,2,,2016-03-18T23:40:56.690,2,,10643,,,2016-03-18T23:40:56.690,,,,0,,5969,
7361,1,,2016-03-19T07:28:59.293,10,403,10645,,,2016-09-07T23:32:50.777,Extensive Weather or Sea State API?,"data-request,weather,sea",2,10,3,,
7362,1,7363,2016-03-19T16:41:55.183,3,51,1652,1652,2016-03-24T15:58:32.243,2016-03-24T15:58:32.243,Where can I get previous versions of MIMIC-III?,"mimic-iii",1,0,1,,
7363,2,,2016-03-19T18:00:27.067,2,,5601,5601,2016-03-19T19:36:16.230,2016-03-19T19:36:16.230,,,,0,,7362,
7364,2,,2016-03-19T21:56:37.870,3,,10649,10649,2016-07-26T08:15:33.427,2016-07-26T08:15:33.427,,,,7,,7361,
7365,1,,2016-03-20T11:47:47.950,1,36,10653,,,2016-03-20T11:47:47.950,Getting metadata of all databases available on the Internet,"metadata,internet",0,2,1,,
7366,2,,2016-03-20T15:06:53.630,4,,462,,,2016-03-20T15:06:53.630,,,,1,,7307,
7367,1,,2016-03-20T15:19:28.053,2,38,10654,90,2016-03-20T15:24:26.580,2016-03-20T15:24:26.580,Data Set for Quantile Regression in Survival Analysis,"medical",0,0,,,
7369,1,7373,2016-03-21T15:23:51.903,2,176,10662,1511,2016-03-21T18:46:37.097,2016-03-21T18:49:59.050,Dataset for Device fingerprints?,"data-request,internet",1,2,2,,
7370,1,11374,2016-03-21T15:31:45.163,3,275,41,244,2016-03-27T04:44:11.813,2017-06-15T08:57:58.600,Sensor data from wind turbines,"data-request,energy,sensors",1,9,,,
7371,2,,2016-03-21T18:38:28.600,3,,1511,,,2016-03-21T18:38:28.600,,,,0,,7062,
7372,2,,2016-03-21T18:44:01.427,0,,1511,,,2016-03-21T18:44:01.427,,,,0,,5523,
7373,2,,2016-03-21T18:49:59.050,0,,1511,,,2016-03-21T18:49:59.050,,,,1,,7369,
7374,1,,2016-03-21T19:43:59.433,1,24,7218,,,2016-03-21T19:43:59.433,"Any benchmark data available for average wages,benefits based on job position and state wise?","data-request",0,0,,,
7375,1,,2016-03-21T20:42:16.533,3,146,10668,10668,2016-03-23T13:03:27.040,2016-03-23T14:10:52.720,Texas Parcel Data,"data-request,geospatial,government",2,2,1,,
7376,2,,2016-03-21T21:38:37.133,4,,1511,,,2016-03-21T21:38:37.133,,,,0,,4231,
7377,1,,2016-03-21T21:56:06.463,6,249,1511,1511,2016-11-02T12:53:26.343,2017-04-04T12:57:06.143,Examples of (near) real-time energy dashboards or portals,"data-request,energy,real-time",2,0,5,,
7378,2,,2016-03-21T21:56:06.463,7,,1511,-1,2017-04-13T12:57:29.950,2017-04-04T12:57:06.143,,,,2,,7377,
7379,2,,2016-03-21T22:13:02.677,4,,1511,,,2016-03-21T22:13:02.677,,,,2,,5856,
7380,2,,2016-03-21T22:17:17.543,3,,1511,1511,2016-03-23T17:17:04.280,2016-03-23T17:17:04.280,,,,2,,7321,
7381,1,,2016-03-22T15:39:07.087,1,19,1652,,,2016-03-22T15:39:07.087,"What's the difference between ""Nursing"" and ""Nursing/other"" notes?","mimic-iii",0,0,,,
7382,2,,2016-03-22T15:52:26.260,2,,10680,,,2016-03-22T15:52:26.260,,,,1,,7293,
7383,2,,2016-03-22T16:04:18.020,4,,10680,,,2016-03-22T16:04:18.020,,,,0,,7331,
7384,1,,2016-03-22T17:12:03.037,2,63,10652,,,2016-06-09T19:44:09.913,Year Structure Built of housing units,"census,real-estate",1,1,,,
7385,1,,2016-03-22T17:42:55.080,1,41,6620,1511,2016-03-23T18:28:55.853,2016-03-23T18:38:30.267,Chronicling America Bulk Downloads,"data-request,media",1,0,,,
7386,1,,2016-03-22T18:38:29.790,10,81,10682,1652,2016-03-22T21:46:12.883,2016-09-19T01:18:42.777,What methods are used to prepare sensitive data for public access?,"releasing-data,privacy",1,1,3,,
7388,2,,2016-03-22T21:41:59.687,5,,1652,-1,2017-04-13T12:57:29.950,2016-09-19T01:18:42.777,,,,0,,7386,
7389,2,,2016-03-22T22:02:42.413,2,,90,,,2016-03-22T22:02:42.413,,,,4,,7293,
7390,1,,2016-03-23T03:35:14.913,7,218,10686,1511,2016-03-23T18:23:14.890,2016-06-15T20:16:39.153,Historical Twitter Data,"programming,social-media,python",2,2,2,,
7391,1,,2016-03-23T04:23:17.743,2,91,754,754,2016-03-24T02:44:25.567,2016-04-16T12:17:59.197,Long-term search trends by domain,"tool-request,trends",1,2,,,
7392,2,,2016-03-23T04:41:23.777,1,,90,90,2016-03-23T04:51:28.067,2016-03-23T04:51:28.067,,,,0,,7375,
7393,2,,2016-03-23T13:38:06.307,4,,10232,10232,2016-03-23T14:16:58.020,2016-03-23T14:16:58.020,,,,0,,7390,
7394,2,,2016-03-23T14:10:52.720,2,,2686,,,2016-03-23T14:10:52.720,,,,0,,7375,
7395,2,,2016-03-23T16:54:24.683,1,,10652,,,2016-03-23T16:54:24.683,,,,0,,7293,
7396,2,,2016-03-23T18:38:30.267,2,,1511,-1,2017-05-23T12:37:19.983,2016-03-23T18:38:30.267,,,,0,,7385,
7397,1,7398,2016-03-23T20:00:47.153,1,613,9304,-1,2017-04-13T12:57:29.950,2016-03-23T20:57:39.600,Tagged (non-anonymized) GPS driver trip database,"data-request,weather,transportation,traffic",1,0,3,,
7398,2,,2016-03-23T20:57:39.600,2,,1511,-1,2017-04-13T12:57:29.950,2016-03-23T20:57:39.600,,,,0,,7397,
7400,2,,2016-03-24T00:55:51.180,1,,1652,-1,2017-04-13T12:57:29.950,2016-03-24T00:55:51.180,,,,0,,7196,
7401,2,,2016-03-24T16:02:17.527,2,,1652,,,2016-03-24T16:02:17.527,,,,0,,6401,
7402,1,,2016-03-24T16:18:29.837,3,60,1652,,,2016-03-24T16:18:29.837,What's the license of MIMIC-III?,"mimic-iii,licensing",0,0,,,
7403,1,,2016-03-25T02:45:42.800,7,127,10720,4256,2016-05-20T12:37:36.403,2016-05-20T12:37:36.403,Timeseries from the CIA World Factbook,"data-request",1,1,1,,
7404,1,,2016-03-25T03:39:56.800,3,25,2485,-1,2017-04-13T12:57:29.653,2016-03-25T13:38:31.997,Breakdown of absentee vs. in-person voting in the 2016 presidential primary,"elections,politics",0,0,,,
7405,1,,2016-03-25T09:41:47.313,1,67,10723,1511,2016-03-25T21:45:32.390,2016-03-25T21:45:32.390,Data sets about nutrition/diseases,"data-request,healthcare,food,global,disease",1,1,,,
7406,2,,2016-03-25T13:09:44.303,2,,4256,18,2016-03-25T14:27:14.900,2016-03-25T14:27:14.900,,,,0,,7405,
7407,2,,2016-03-25T13:27:16.840,1,,4256,,,2016-03-25T13:27:16.840,,,,0,,7250,
7408,1,,2016-03-25T15:13:26.943,3,94,8808,,,2016-03-25T18:20:24.450,Download all drug adverse events,"openfda",1,1,,,
7409,2,,2016-03-25T15:55:59.060,4,,10727,,,2016-03-25T15:55:59.060,,,,0,,6225,
7410,1,,2016-03-24T18:29:39.760,3,114,10730,2976,2016-05-20T12:37:14.310,2016-05-28T02:28:47.580,Overfishing dataset,"data-request,geospatial,environment",2,3,,,Jan van der Vegt
7411,2,,2016-03-25T18:20:24.450,2,,3564,,,2016-03-25T18:20:24.450,,,,1,,7408,
7412,1,,2016-03-25T20:19:44.603,3,49,10729,,,2016-03-25T20:19:44.603,Why does inventory.data.gov exist?,"data-portal",0,8,2,,
7413,1,,2016-03-25T22:43:20.347,2,45,8851,,,2016-04-17T15:10:26.877,Duplicates in device recall data?,"openfda",2,0,,,
7414,1,,2016-03-26T04:32:23.590,1,34,3082,244,2016-03-27T04:45:40.643,2016-03-27T04:45:40.643,ASIC designs for high-efficiency Bitcoin miners,"data-request,programming",0,2,,,
7415,1,,2016-03-26T19:34:22.007,1,19,10740,,,2016-03-26T19:34:22.007,World sports with leagues and teams,"sports",0,1,1,,
7416,2,,2016-03-27T06:35:43.807,3,,10741,1511,2016-03-27T11:26:00.900,2016-03-27T11:26:00.900,,,,0,,6701,
7417,1,,2016-03-27T07:53:11.413,4,77,10743,1511,2016-03-27T11:26:19.150,2016-03-27T11:26:19.150,Time series data to predict the health of vehicle,"data-request,machine-learning,time-series",0,0,,,
7418,1,7419,2016-03-27T14:03:27.500,4,59,1511,-1,2017-04-13T12:57:29.950,2016-03-27T14:03:27.500,"Machine readable list of monetary currencies, including symbol","data-request,finance,programming",1,0,,,
7419,2,,2016-03-27T14:03:27.500,4,,1511,,,2016-03-27T14:03:27.500,,,,0,,7418,
7420,1,,2016-03-27T22:56:22.440,4,85,1652,,,2016-03-28T02:00:48.167,Speeding ticket cost,"data-request,cars",1,1,,,
7422,1,,2016-03-28T01:21:57.623,2,290,10751,,,2016-03-28T16:48:58.207,"MIMIC III : Date and Time when Diagnosis Code was determined for the patient, say Septic Shock","mimic-iii",1,0,2,,
7423,2,,2016-03-28T02:00:48.167,4,,90,,,2016-03-28T02:00:48.167,,,,0,,7420,
7424,1,,2016-03-28T05:37:42.803,2,43,10742,,,2016-03-28T05:37:42.803,Are there any open data sources on business strategy?,"data-request,finance,business",0,0,,,
7425,1,,2016-03-28T15:29:42.820,2,22,10758,,,2016-03-28T15:29:42.820,How to use FEC data to search for campaign contributions from a list of people?,"openfec",0,2,,,
7426,2,,2016-03-28T16:48:58.207,3,,5601,,,2016-03-28T16:48:58.207,,,,1,,7422,
7427,1,,2016-03-28T17:26:06.053,1,38,1652,-1,2017-04-13T12:52:14.420,2016-03-28T17:26:06.053,Climbing cost per mountain,"data-request,sports",0,0,,,
7428,1,,2016-03-28T23:11:29.523,2,36,10742,,,2016-03-28T23:11:29.523,"What are the most comprehensive examples of businesses making strategy, marketing and performance data publicly available?","data-request,finance,business",0,0,,,
7429,1,7466,2016-03-29T14:30:26.097,2,4267,4293,-1,2017-05-23T12:37:19.983,2017-06-11T13:45:42.050,Open API for currency conversion / exchange rates to EUR/USD/GBP (daily settlements),"data-request,api,api-request,finance,rest",5,0,,,
7431,1,,2016-03-29T20:55:51.827,1,34,1652,,,2016-03-29T20:55:51.827,Personal deductions when filing taxes in the US,"data-request,usa,taxes",0,1,,,
7432,1,,2016-03-29T23:40:01.520,3,61,9635,,,2016-03-31T15:53:54.283,Experience in transforming MIMIC-III dataset to follow EHR standards?,"mimic-iii",1,0,,,
7433,1,,2016-03-31T03:41:19.420,1,37,10797,,,2016-05-01T14:14:29.117,I need a dataset in which different facilities are situated on the roadnetwork?,"data-request",1,4,1,,
7434,1,7441,2016-03-31T12:44:39.167,5,107,9516,,,2016-04-01T07:53:44.340,"Do we have any API for ""all"" Drugs ?","healthcare,medical",2,0,2,,
7435,2,,2016-03-31T15:31:37.690,2,,1652,1652,2016-03-31T21:59:33.267,2016-03-31T21:59:33.267,,,,1,,7434,
7436,2,,2016-03-31T15:53:54.283,3,,1652,-1,2017-04-13T12:57:29.950,2016-03-31T15:53:54.283,,,,0,,7432,
7437,2,,2016-03-31T17:22:02.087,2,,8805,,,2016-03-31T17:22:02.087,,,,0,,5434,
7438,1,,2016-03-31T23:40:04.223,1,31,10742,10742,2016-04-01T05:37:23.813,2016-04-01T05:37:23.813,Open data sources similar to the Workplace and Employee Survey (WES),"data-request,business,big-data",0,0,,,
7439,2,,2016-03-31T23:46:20.470,1,,3606,,,2016-03-31T23:46:20.470,,,,1,,7413,
7441,2,,2016-04-01T07:53:44.340,4,,10812,,,2016-04-01T07:53:44.340,,,,0,,7434,
7443,2,,2016-04-01T12:54:49.173,3,,10816,,,2016-04-01T12:54:49.173,,,,0,,1582,
7444,2,,2016-04-01T13:03:33.607,3,,10766,754,2016-04-04T02:41:20.733,2016-04-04T02:41:20.733,,,,3,,4100,
7445,1,,2016-04-01T15:02:43.340,3,67,10819,,,2016-05-19T13:55:37.673,"Global ""bare earth"" dataset, in GeoTIFF format","data-request,geospatial",1,2,1,,
7446,1,,2016-04-01T18:14:51.190,5,74,10821,,,2016-04-01T19:04:16.860,Time of death in-hospital?,"mimic-iii",1,0,,,
7447,2,,2016-04-01T19:04:16.860,5,,1652,,,2016-04-01T19:04:16.860,,,,0,,7446,
7448,2,,2016-04-01T22:29:22.187,2,,10823,,,2016-04-01T22:29:22.187,,,,0,,92,
7449,1,,2016-04-02T04:55:18.533,3,22,1652,,,2016-04-02T04:55:18.533,Risks per medical treatment,"data-request,healthcare,medical",0,0,,,
7451,2,,2016-04-02T14:10:55.640,0,,10830,,,2016-04-02T14:10:55.640,,,,0,,4793,
7453,1,,2016-04-02T23:02:41.050,1,25,4308,-1,2017-04-13T12:57:29.950,2016-04-02T23:02:41.050,Data about dermatology (images + symptoms),"data-request,medical,disease",0,0,1,,
